semantic_sim
0.4649968147277832
0.39276736974716187
0.49801042675971985
0.4716680347919464
0.44854581356048584
0.4228784441947937
0.38796329498291016
0.4452175498008728
0.4775558114051819
0.4694150388240814
0.44442206621170044
0.465151309967041
0.47246813774108887
0.43094268441200256
0.406619668006897
0.4328080415725708
0.5802424550056458
0.5832865834236145
0.6172044277191162
0.5429931282997131
0.6316117644309998
0.5802720785140991
0.620570182800293
0.5425156950950623
0.6028337478637695
0.5679969787597656
0.47711530327796936
0.575789213180542
0.5333027839660645
0.36492282152175903
0.3415054976940155
0.4454982280731201
0.24241964519023895
0.45606571435928345
0.4130364954471588
0.5188007354736328
0.5378989577293396
0.42975300550460815
0.44597235321998596
0.4157000780105591
0.4929262399673462
0.3609829545021057
0.3069075345993042
0.41188013553619385
0.35156720876693726
0.4451429545879364
0.30919110774993896
0.38146713376045227
0.34077173471450806
0.41413775086402893
0.5289020538330078
0.3693009614944458
0.4073719382286072
0.4507250487804413
0.39403486251831055
0.42477327585220337
0.5217767357826233
0.4908553659915924
0.4036146402359009
0.36167076230049133
0.5115688443183899
0.5019007921218872
0.4945536255836487
0.4600599408149719
0.5076948404312134
0.4918663799762726
0.6005021929740906
0.45999956130981445
0.4078811705112457
0.4487522840499878
0.44029682874679565
0.4963238537311554
0.44767728447914124
0.44601941108703613
0.4569171667098999
0.46738240122795105
0.4454272389411926
0.28151604533195496
0.3710545301437378
0.3361380696296692
0.34944120049476624
0.2785174250602722
0.2507336139678955
0.34587910771369934
0.475246399641037
0.3458804786205292
0.32189109921455383
0.33318397402763367
0.41173726320266724
0.43904829025268555
0.35158032178878784
0.489592969417572
0.5452226400375366
0.27900218963623047
0.4330676794052124
0.4239385724067688
0.36400800943374634
0.43831878900527954
0.39376476407051086
0.40652793645858765
0.4507181644439697
0.2854446768760681
0.3767625689506531
0.5358902812004089
0.34189707040786743
0.2547116279602051
0.3705424964427948
0.36358943581581116
0.46780651807785034
0.39286816120147705
0.3218119144439697
0.43251723051071167
0.3730229437351227
0.1771545112133026
0.43770846724510193
0.39795154333114624
0.21339522302150726
0.2833710312843323
0.4691806435585022
0.33086341619491577
0.42278844118118286
0.22569970786571503
0.4011828899383545
0.3632049560546875
0.4834229052066803
0.5371055006980896
0.5592817068099976
0.4018467664718628
0.3930549621582031
0.38791900873184204
0.43099936842918396
0.4241630434989929
0.45219480991363525
0.4995693266391754
0.42254438996315
0.41342243552207947
0.37695276737213135
0.3599623143672943
0.36414116621017456
0.41675105690956116
0.47959116101264954
0.4209834635257721
0.3282068073749542
0.41306501626968384
0.4020949602127075
0.46428239345550537
0.41171690821647644
0.3440936505794525
0.4235379099845886
0.5206915140151978
0.5168435573577881
0.4206717312335968
0.3890414535999298
0.53725266456604
0.44912010431289673
0.39776211977005005
0.3688364624977112
0.5570010542869568
0.5080215930938721
0.38350680470466614
0.4710693061351776
0.5042978525161743
0.419302374124527
0.383136123418808
0.32573363184928894
0.3832225799560547
0.3641597628593445
0.38224533200263977
0.30658984184265137
0.334477961063385
0.3184712827205658
